:START_ID,:END_ID,:TYPE
Q123896870,Q4261459,ANGGOTA_PARTAI
Q123873705,Q2434365,ANGGOTA_PARTAI
Q123883294,Q123553440,ANGGOTA_PARTAI
Q123878961,Q4207219,ANGGOTA_PARTAI
Q123712392,Q4207219,ANGGOTA_PARTAI
Q123711118,Q2434365,ANGGOTA_PARTAI
Q123869646,Q23744654,ANGGOTA_PARTAI
Q123876597,Q106255756,ANGGOTA_PARTAI
Q123893210,Q2915024,ANGGOTA_PARTAI
Q123895163,Q2434365,ANGGOTA_PARTAI
Q123886930,Q19752495,ANGGOTA_PARTAI
Q123890847,Q4207219,ANGGOTA_PARTAI
Q123716963,Q115754699,ANGGOTA_PARTAI
Q123891109,Q2669302,ANGGOTA_PARTAI
Q123713152,Q2434365,ANGGOTA_PARTAI
Q123713095,Q4261459,ANGGOTA_PARTAI
Q123712116,Q4261459,ANGGOTA_PARTAI
Q123712906,Q1536552,ANGGOTA_PARTAI
Q123716940,Q23744654,ANGGOTA_PARTAI
Q123710815,Q2434365,ANGGOTA_PARTAI
Q123887312,Q23744654,ANGGOTA_PARTAI
Q123887122,Q2915024,ANGGOTA_PARTAI
Q123874178,Q2669302,ANGGOTA_PARTAI
Q123867238,Q4262041,ANGGOTA_PARTAI
Q123896457,Q19752495,ANGGOTA_PARTAI
Q123867200,Q4261459,ANGGOTA_PARTAI
Q123870139,Q19752495,ANGGOTA_PARTAI
Q123711704,Q4262041,ANGGOTA_PARTAI
Q123889691,Q1536552,ANGGOTA_PARTAI
Q123867748,Q4261459,ANGGOTA_PARTAI
Q123868483,Q1257317,ANGGOTA_PARTAI
Q123898372,Q4207219,ANGGOTA_PARTAI
Q123868260,Q1186227,ANGGOTA_PARTAI
Q123878957,Q4207219,ANGGOTA_PARTAI
Q123897585,Q4261459,ANGGOTA_PARTAI
Q123711410,Q4262041,ANGGOTA_PARTAI
Q123875640,Q19752495,ANGGOTA_PARTAI
Q123891225,Q1186227,ANGGOTA_PARTAI
Q123891900,Q1536552,ANGGOTA_PARTAI
Q123883501,Q4207219,ANGGOTA_PARTAI
Q123890977,Q23744654,ANGGOTA_PARTAI
Q123890658,Q1186227,ANGGOTA_PARTAI
Q123885711,Q4203001,ANGGOTA_PARTAI
Q123717083,Q4261459,ANGGOTA_PARTAI
Q123868067,Q106255756,ANGGOTA_PARTAI
Q123876021,Q4261459,ANGGOTA_PARTAI
Q123712478,Q106255756,ANGGOTA_PARTAI
Q123716516,Q115754699,ANGGOTA_PARTAI
Q123883818,Q23744654,ANGGOTA_PARTAI
Q123887683,Q115754699,ANGGOTA_PARTAI
Q123866422,Q2434365,ANGGOTA_PARTAI
Q123871395,Q23744654,ANGGOTA_PARTAI
Q123715587,Q2434365,ANGGOTA_PARTAI
Q123888790,Q1536552,ANGGOTA_PARTAI
Q123878493,Q4262041,ANGGOTA_PARTAI
Q123881532,Q4261459,ANGGOTA_PARTAI
Q123711409,Q4262041,ANGGOTA_PARTAI
Q123884443,Q123553440,ANGGOTA_PARTAI
Q123885574,Q2669302,ANGGOTA_PARTAI
Q123886918,Q1186227,ANGGOTA_PARTAI
Q123873587,Q2434365,ANGGOTA_PARTAI
Q123868632,Q1511101,ANGGOTA_PARTAI
Q123876576,Q23744654,ANGGOTA_PARTAI
Q123877909,Q2434365,ANGGOTA_PARTAI
Q123887478,Q2669302,ANGGOTA_PARTAI
Q123713201,Q1186306,ANGGOTA_PARTAI
Q123871051,Q1186306,ANGGOTA_PARTAI
Q123876654,Q4203001,ANGGOTA_PARTAI
Q123880561,Q4203001,ANGGOTA_PARTAI
Q123877722,Q1186227,ANGGOTA_PARTAI
Q123868115,Q1511101,ANGGOTA_PARTAI
Q123711883,Q4261459,ANGGOTA_PARTAI
Q123712144,Q97016042,ANGGOTA_PARTAI
Q123879317,Q1257317,ANGGOTA_PARTAI
Q123715273,Q4207219,ANGGOTA_PARTAI
Q123880546,Q4207219,ANGGOTA_PARTAI
Q123867956,Q1257317,ANGGOTA_PARTAI
Q123886921,Q1186227,ANGGOTA_PARTAI
Q123879964,Q2669302,ANGGOTA_PARTAI
Q123878550,Q1257317,ANGGOTA_PARTAI
Q123874973,Q2434365,ANGGOTA_PARTAI
Q123879540,Q4262041,ANGGOTA_PARTAI
Q123895015,Q1511101,ANGGOTA_PARTAI
Q123872190,Q1186306,ANGGOTA_PARTAI
Q123874457,Q1186306,ANGGOTA_PARTAI
Q123869953,Q1511101,ANGGOTA_PARTAI
Q123889769,Q123553440,ANGGOTA_PARTAI
Q123877664,Q1511101,ANGGOTA_PARTAI
Q123871371,Q1511101,ANGGOTA_PARTAI
Q123890163,Q2669302,ANGGOTA_PARTAI
Q123868737,Q1186227,ANGGOTA_PARTAI
Q123895487,Q1536552,ANGGOTA_PARTAI
Q123888091,Q2915024,ANGGOTA_PARTAI
Q123883635,Q1536552,ANGGOTA_PARTAI
Q123876710,Q2915024,ANGGOTA_PARTAI
Q123899483,Q4262041,ANGGOTA_PARTAI
Q123878686,Q23744654,ANGGOTA_PARTAI
Q123889676,Q1186306,ANGGOTA_PARTAI
Q123899438,Q19752495,ANGGOTA_PARTAI
Q123884644,Q1257317,ANGGOTA_PARTAI
Q123712481,Q1257317,ANGGOTA_PARTAI
Q123881570,Q1536552,ANGGOTA_PARTAI
Q123878866,Q2434365,ANGGOTA_PARTAI
Q123878765,Q2669302,ANGGOTA_PARTAI
Q123886112,Q1511101,ANGGOTA_PARTAI
Q123712960,Q2434365,ANGGOTA_PARTAI
Q123890637,Q4207219,ANGGOTA_PARTAI
Q123714246,Q2669302,ANGGOTA_PARTAI
Q123871563,Q1511101,ANGGOTA_PARTAI
Q123883099,Q23744654,ANGGOTA_PARTAI
Q123871110,Q1186227,ANGGOTA_PARTAI
Q123712882,Q2669302,ANGGOTA_PARTAI
Q123875965,Q2434365,ANGGOTA_PARTAI
Q123882992,Q106255756,ANGGOTA_PARTAI
Q123877251,Q1257317,ANGGOTA_PARTAI
Q123878771,Q1257317,ANGGOTA_PARTAI
Q123884052,Q2669302,ANGGOTA_PARTAI
Q123714889,Q1511101,ANGGOTA_PARTAI
Q123875831,Q97016042,ANGGOTA_PARTAI
Q123880085,Q19752495,ANGGOTA_PARTAI
Q123882501,Q1511101,ANGGOTA_PARTAI
Q123714652,Q4262041,ANGGOTA_PARTAI
Q123882437,Q1186227,ANGGOTA_PARTAI
Q123881444,Q1186227,ANGGOTA_PARTAI
Q123870845,Q106255756,ANGGOTA_PARTAI
Q123874080,Q4261459,ANGGOTA_PARTAI
Q123898157,Q1257317,ANGGOTA_PARTAI
Q123709765,Q115754699,ANGGOTA_PARTAI
Q123889256,Q2434365,ANGGOTA_PARTAI
Q123881653,Q1511101,ANGGOTA_PARTAI
Q123880496,Q4261459,ANGGOTA_PARTAI
Q123709773,Q123553440,ANGGOTA_PARTAI
Q123867564,Q4207219,ANGGOTA_PARTAI
Q123882544,Q1257317,ANGGOTA_PARTAI
Q123870401,Q1536552,ANGGOTA_PARTAI
Q123869253,Q4207219,ANGGOTA_PARTAI
Q123699483,Q2669302,ANGGOTA_PARTAI
Q123883642,Q1536552,ANGGOTA_PARTAI
Q123875653,Q2669302,ANGGOTA_PARTAI
Q123710755,Q1257317,ANGGOTA_PARTAI
Q123717134,Q97016042,ANGGOTA_PARTAI
Q123898751,Q4207219,ANGGOTA_PARTAI
Q123891472,Q2434365,ANGGOTA_PARTAI
Q123887237,Q1257317,ANGGOTA_PARTAI
Q123896116,Q4203001,ANGGOTA_PARTAI
Q123877985,Q1257317,ANGGOTA_PARTAI
Q123895848,Q115754699,ANGGOTA_PARTAI
Q123874935,Q1536552,ANGGOTA_PARTAI
Q123893900,Q2915024,ANGGOTA_PARTAI
Q123890316,Q2434365,ANGGOTA_PARTAI
Q123886172,Q19752495,ANGGOTA_PARTAI
Q123896731,Q23744654,ANGGOTA_PARTAI
Q123886581,Q2669302,ANGGOTA_PARTAI
Q123886298,Q123553440,ANGGOTA_PARTAI
Q123886208,Q4261459,ANGGOTA_PARTAI
Q123886224,Q1186306,ANGGOTA_PARTAI
Q123896347,Q1257317,ANGGOTA_PARTAI
Q123711149,Q2669302,ANGGOTA_PARTAI
Q123879557,Q2915024,ANGGOTA_PARTAI
Q123715370,Q1257317,ANGGOTA_PARTAI
Q123891626,Q4261459,ANGGOTA_PARTAI
Q123895867,Q123553440,ANGGOTA_PARTAI
Q123887206,Q2434365,ANGGOTA_PARTAI
Q123876834,Q115754699,ANGGOTA_PARTAI
Q123715508,Q1257317,ANGGOTA_PARTAI
Q123871208,Q1257317,ANGGOTA_PARTAI
Q123874956,Q1511101,ANGGOTA_PARTAI
Q123879327,Q4261459,ANGGOTA_PARTAI
Q123885506,Q1186306,ANGGOTA_PARTAI
Q123884834,Q2434365,ANGGOTA_PARTAI
Q123875654,Q2669302,ANGGOTA_PARTAI
Q123891988,Q2669302,ANGGOTA_PARTAI
Q123867849,Q106255756,ANGGOTA_PARTAI
Q123710663,Q2915024,ANGGOTA_PARTAI
Q123883672,Q115754699,ANGGOTA_PARTAI
Q123875912,Q1536552,ANGGOTA_PARTAI
Q123710132,Q97016042,ANGGOTA_PARTAI
Q123891258,Q1257317,ANGGOTA_PARTAI
Q123896200,Q19752495,ANGGOTA_PARTAI
Q123715247,Q2669302,ANGGOTA_PARTAI
Q123887467,Q19752495,ANGGOTA_PARTAI
Q123712649,Q123553440,ANGGOTA_PARTAI
Q123899205,Q2434365,ANGGOTA_PARTAI
Q123887014,Q1186227,ANGGOTA_PARTAI
Q123882983,Q2669302,ANGGOTA_PARTAI
Q123886364,Q1257317,ANGGOTA_PARTAI
Q123899085,Q97016042,ANGGOTA_PARTAI
Q123889260,Q2434365,ANGGOTA_PARTAI
Q123898468,Q97016042,ANGGOTA_PARTAI
Q123894346,Q4207219,ANGGOTA_PARTAI
Q123894382,Q1186227,ANGGOTA_PARTAI
Q123877262,Q1186306,ANGGOTA_PARTAI
Q123878796,Q1186306,ANGGOTA_PARTAI
Q123710739,Q19752495,ANGGOTA_PARTAI
Q123875784,Q19752495,ANGGOTA_PARTAI
Q123886636,Q115754699,ANGGOTA_PARTAI
Q123714639,Q115754699,ANGGOTA_PARTAI
Q123709648,Q1186306,ANGGOTA_PARTAI
Q123898574,Q4203001,ANGGOTA_PARTAI
Q123710504,Q1186227,ANGGOTA_PARTAI
Q123898733,Q1257317,ANGGOTA_PARTAI
Q123886551,Q1186227,ANGGOTA_PARTAI
Q123895181,Q1186227,ANGGOTA_PARTAI
Q123870130,Q23744654,ANGGOTA_PARTAI
Q123869535,Q1536552,ANGGOTA_PARTAI
Q123876408,Q23744654,ANGGOTA_PARTAI
Q123880903,Q2669302,ANGGOTA_PARTAI
Q123898044,Q4262041,ANGGOTA_PARTAI
Q123898729,Q106255756,ANGGOTA_PARTAI
Q123899108,Q1186227,ANGGOTA_PARTAI
Q123885811,Q1536552,ANGGOTA_PARTAI
Q123869392,Q1186306,ANGGOTA_PARTAI
Q123893037,Q1186306,ANGGOTA_PARTAI
Q123890042,Q1186306,ANGGOTA_PARTAI
Q123886649,Q123553440,ANGGOTA_PARTAI
Q123897538,Q2434365,ANGGOTA_PARTAI
Q123898592,Q115754699,ANGGOTA_PARTAI
Q123885799,Q1186306,ANGGOTA_PARTAI
Q123898728,Q2669302,ANGGOTA_PARTAI
Q123898109,Q4207219,ANGGOTA_PARTAI
Q123890974,Q1186227,ANGGOTA_PARTAI
Q123886513,Q97016042,ANGGOTA_PARTAI
Q123716103,Q4203001,ANGGOTA_PARTAI
Q123895545,Q2669302,ANGGOTA_PARTAI
Q123898173,Q1186306,ANGGOTA_PARTAI
Q123894958,Q19752495,ANGGOTA_PARTAI
Q123898836,Q115754699,ANGGOTA_PARTAI
Q123888073,Q115754699,ANGGOTA_PARTAI
Q123886086,Q1536552,ANGGOTA_PARTAI
Q123885887,Q23744654,ANGGOTA_PARTAI
Q123886033,Q19752495,ANGGOTA_PARTAI
Q123898745,Q1536552,ANGGOTA_PARTAI
Q123887790,Q1536552,ANGGOTA_PARTAI
Q123883867,Q1511101,ANGGOTA_PARTAI
Q123873819,Q2915024,ANGGOTA_PARTAI
Q123893329,Q19752495,ANGGOTA_PARTAI
Q123866907,Q4203001,ANGGOTA_PARTAI
Q123715534,Q4207219,ANGGOTA_PARTAI
Q123895175,Q2915024,ANGGOTA_PARTAI
Q123897047,Q115754699,ANGGOTA_PARTAI
Q123896831,Q115754699,ANGGOTA_PARTAI
Q123716434,Q1186227,ANGGOTA_PARTAI
Q123715062,Q19752495,ANGGOTA_PARTAI
Q123874396,Q1186227,ANGGOTA_PARTAI
Q123712754,Q123553440,ANGGOTA_PARTAI
Q123873978,Q23744654,ANGGOTA_PARTAI
Q123879478,Q106255756,ANGGOTA_PARTAI
Q123879766,Q19752495,ANGGOTA_PARTAI
Q123870170,Q1186306,ANGGOTA_PARTAI
Q123870232,Q23744654,ANGGOTA_PARTAI
Q123874978,Q1186227,ANGGOTA_PARTAI
Q123715378,Q1186306,ANGGOTA_PARTAI
Q123879975,Q1257317,ANGGOTA_PARTAI
Q123887245,Q4261459,ANGGOTA_PARTAI
Q123715813,Q19752495,ANGGOTA_PARTAI
Q123897851,Q4261459,ANGGOTA_PARTAI
Q123717071,Q1186227,ANGGOTA_PARTAI
Q123874515,Q2434365,ANGGOTA_PARTAI
Q123870270,Q1536552,ANGGOTA_PARTAI
Q123712625,Q1511101,ANGGOTA_PARTAI
Q123873828,Q1186227,ANGGOTA_PARTAI
Q123875962,Q2434365,ANGGOTA_PARTAI
Q123867049,Q1536552,ANGGOTA_PARTAI
Q123710253,Q2669302,ANGGOTA_PARTAI
Q123716771,Q115754699,ANGGOTA_PARTAI
Q123879698,Q1536552,ANGGOTA_PARTAI
Q123884484,Q2669302,ANGGOTA_PARTAI
Q123894341,Q1536552,ANGGOTA_PARTAI
Q123894281,Q2915024,ANGGOTA_PARTAI
Q123709998,Q2669302,ANGGOTA_PARTAI
Q123896158,Q123553440,ANGGOTA_PARTAI
Q123894190,Q1257317,ANGGOTA_PARTAI
Q123882493,Q4207219,ANGGOTA_PARTAI
Q123889720,Q97016042,ANGGOTA_PARTAI
Q123867901,Q1511101,ANGGOTA_PARTAI
Q123899392,Q2434365,ANGGOTA_PARTAI
Q123885764,Q23744654,ANGGOTA_PARTAI
Q123896487,Q4261459,ANGGOTA_PARTAI
Q123899080,Q4207219,ANGGOTA_PARTAI
Q123875288,Q1186306,ANGGOTA_PARTAI
Q123868353,Q1186306,ANGGOTA_PARTAI
Q123885983,Q4262041,ANGGOTA_PARTAI
Q123886418,Q4262041,ANGGOTA_PARTAI
Q123866929,Q2434365,ANGGOTA_PARTAI
Q123868668,Q1257317,ANGGOTA_PARTAI
Q123892080,Q19752495,ANGGOTA_PARTAI
Q123869244,Q1536552,ANGGOTA_PARTAI
Q123888308,Q97016042,ANGGOTA_PARTAI
Q123885408,Q4262041,ANGGOTA_PARTAI
Q123888586,Q1536552,ANGGOTA_PARTAI
Q123897178,Q97016042,ANGGOTA_PARTAI
Q123891377,Q1257317,ANGGOTA_PARTAI
Q123888063,Q1511101,ANGGOTA_PARTAI
Q123885117,Q2669302,ANGGOTA_PARTAI
Q123892319,Q106255756,ANGGOTA_PARTAI
Q123866061,Q2434365,ANGGOTA_PARTAI
Q123897213,Q4262041,ANGGOTA_PARTAI
Q123868648,Q1186227,ANGGOTA_PARTAI
Q123883360,Q1186306,ANGGOTA_PARTAI
Q123870234,Q23744654,ANGGOTA_PARTAI
Q123882749,Q1257317,ANGGOTA_PARTAI
Q123887596,Q2669302,ANGGOTA_PARTAI
Q123884421,Q4203001,ANGGOTA_PARTAI
Q123714952,Q19752495,ANGGOTA_PARTAI
Q123870571,Q4261459,ANGGOTA_PARTAI
Q123869453,Q2434365,ANGGOTA_PARTAI
Q123889858,Q4261459,ANGGOTA_PARTAI
Q123887830,Q115754699,ANGGOTA_PARTAI
Q123890173,Q1257317,ANGGOTA_PARTAI
Q123898838,Q115754699,ANGGOTA_PARTAI
Q123870255,Q4261459,ANGGOTA_PARTAI
Q123712868,Q23744654,ANGGOTA_PARTAI
Q123710137,Q115754699,ANGGOTA_PARTAI
Q123888661,Q1257317,ANGGOTA_PARTAI
Q123878202,Q4262041,ANGGOTA_PARTAI
Q123714171,Q1511101,ANGGOTA_PARTAI
Q123710696,Q4207219,ANGGOTA_PARTAI
Q123870088,Q115754699,ANGGOTA_PARTAI
Q123712404,Q4203001,ANGGOTA_PARTAI
Q123888182,Q4203001,ANGGOTA_PARTAI
Q123871570,Q4262041,ANGGOTA_PARTAI
Q123867262,Q23744654,ANGGOTA_PARTAI
Q123890633,Q4207219,ANGGOTA_PARTAI
Q123897822,Q19752495,ANGGOTA_PARTAI
Q123894136,Q1257317,ANGGOTA_PARTAI
Q123893517,Q1257317,ANGGOTA_PARTAI
Q123866811,Q4262041,ANGGOTA_PARTAI
Q123888817,Q1511101,ANGGOTA_PARTAI
Q123880123,Q4261459,ANGGOTA_PARTAI
Q123888159,Q1186306,ANGGOTA_PARTAI
Q123890777,Q1186227,ANGGOTA_PARTAI
Q123709768,Q4262041,ANGGOTA_PARTAI
Q123867303,Q97016042,ANGGOTA_PARTAI
Q123867302,Q4203001,ANGGOTA_PARTAI
Q123875378,Q1536552,ANGGOTA_PARTAI
Q123883810,Q1186227,ANGGOTA_PARTAI
Q123888095,Q1186227,ANGGOTA_PARTAI
Q123712432,Q123553440,ANGGOTA_PARTAI
Q123869386,Q4261459,ANGGOTA_PARTAI
Q123870544,Q2434365,ANGGOTA_PARTAI
Q123877690,Q4262041,ANGGOTA_PARTAI
Q123880004,Q1536552,ANGGOTA_PARTAI
Q123714512,Q19752495,ANGGOTA_PARTAI
Q123889475,Q4207219,ANGGOTA_PARTAI
Q123876810,Q4203001,ANGGOTA_PARTAI
Q123875312,Q4262041,ANGGOTA_PARTAI
Q123867998,Q4203001,ANGGOTA_PARTAI
Q123883305,Q2915024,ANGGOTA_PARTAI
Q123883448,Q2669302,ANGGOTA_PARTAI
Q123883796,Q115754699,ANGGOTA_PARTAI
Q123886868,Q97016042,ANGGOTA_PARTAI
Q123715789,Q1511101,ANGGOTA_PARTAI
Q123713281,Q2669302,ANGGOTA_PARTAI
Q123715202,Q4262041,ANGGOTA_PARTAI
Q123876511,Q1511101,ANGGOTA_PARTAI
Q123897982,Q2915024,ANGGOTA_PARTAI
Q123713893,Q2669302,ANGGOTA_PARTAI
Q123872168,Q1257317,ANGGOTA_PARTAI
Q123872975,Q1257317,ANGGOTA_PARTAI
Q123879718,Q97016042,ANGGOTA_PARTAI
Q123884903,Q1257317,ANGGOTA_PARTAI
Q123883884,Q2434365,ANGGOTA_PARTAI
Q123883300,Q2434365,ANGGOTA_PARTAI
Q123888272,Q1257317,ANGGOTA_PARTAI
Q123889613,Q4203001,ANGGOTA_PARTAI
Q123889540,Q2434365,ANGGOTA_PARTAI
Q123872016,Q1186227,ANGGOTA_PARTAI
Q123711934,Q2915024,ANGGOTA_PARTAI
Q123887499,Q4261459,ANGGOTA_PARTAI
Q123712398,Q4203001,ANGGOTA_PARTAI
Q123879736,Q123553440,ANGGOTA_PARTAI
Q123868548,Q4262041,ANGGOTA_PARTAI
Q123867904,Q1511101,ANGGOTA_PARTAI
Q123896046,Q23744654,ANGGOTA_PARTAI
Q123711979,Q4261459,ANGGOTA_PARTAI
Q123881479,Q19752495,ANGGOTA_PARTAI
Q123883179,Q2434365,ANGGOTA_PARTAI
Q123884966,Q115754699,ANGGOTA_PARTAI
Q123894412,Q4261459,ANGGOTA_PARTAI
Q123714852,Q1186306,ANGGOTA_PARTAI
Q123883591,Q2669302,ANGGOTA_PARTAI
Q123880397,Q2434365,ANGGOTA_PARTAI
Q123885011,Q23744654,ANGGOTA_PARTAI
Q123868276,Q23744654,ANGGOTA_PARTAI
Q123867521,Q1186227,ANGGOTA_PARTAI
Q123873172,Q2669302,ANGGOTA_PARTAI
Q123880001,Q1186306,ANGGOTA_PARTAI
Q123867500,Q123553440,ANGGOTA_PARTAI
Q123868897,Q97016042,ANGGOTA_PARTAI
Q123883138,Q1536552,ANGGOTA_PARTAI
Q123875126,Q4261459,ANGGOTA_PARTAI
Q123711005,Q2434365,ANGGOTA_PARTAI
Q123713128,Q1511101,ANGGOTA_PARTAI
Q123713985,Q1186227,ANGGOTA_PARTAI
Q123876255,Q2669302,ANGGOTA_PARTAI
Q123867602,Q19752495,ANGGOTA_PARTAI
Q123879209,Q4203001,ANGGOTA_PARTAI
Q123714464,Q1511101,ANGGOTA_PARTAI
Q123883991,Q1511101,ANGGOTA_PARTAI
Q123881789,Q4261459,ANGGOTA_PARTAI
Q123881435,Q2434365,ANGGOTA_PARTAI
Q123867740,Q1257317,ANGGOTA_PARTAI
Q123880464,Q1257317,ANGGOTA_PARTAI
Q123714205,Q2434365,ANGGOTA_PARTAI
Q123881375,Q4207219,ANGGOTA_PARTAI
Q123881111,Q4261459,ANGGOTA_PARTAI
Q123868216,Q4203001,ANGGOTA_PARTAI
Q123709759,Q1511101,ANGGOTA_PARTAI
Q123888396,Q1186306,ANGGOTA_PARTAI
Q123892713,Q4261459,ANGGOTA_PARTAI
Q123710057,Q4262041,ANGGOTA_PARTAI
Q123716077,Q106255756,ANGGOTA_PARTAI
Q123868714,Q1511101,ANGGOTA_PARTAI
Q123873179,Q1257317,ANGGOTA_PARTAI
Q123879377,Q4203001,ANGGOTA_PARTAI
Q123877400,Q106255756,ANGGOTA_PARTAI
Q123884787,Q97016042,ANGGOTA_PARTAI
Q123895138,Q115754699,ANGGOTA_PARTAI
Q123868052,Q19752495,ANGGOTA_PARTAI
Q123872710,Q123553440,ANGGOTA_PARTAI
Q123886679,Q2669302,ANGGOTA_PARTAI
Q123867464,Q4207219,ANGGOTA_PARTAI
Q123893691,Q4262041,ANGGOTA_PARTAI
Q123894105,Q4262041,ANGGOTA_PARTAI
Q123888290,Q1536552,ANGGOTA_PARTAI
Q123892212,Q19752495,ANGGOTA_PARTAI
Q123884843,Q2915024,ANGGOTA_PARTAI
Q123897306,Q106255756,ANGGOTA_PARTAI
Q123891197,Q4262041,ANGGOTA_PARTAI
Q123896266,Q97016042,ANGGOTA_PARTAI
Q123896571,Q1186227,ANGGOTA_PARTAI
Q123887429,Q2434365,ANGGOTA_PARTAI
Q123715857,Q4203001,ANGGOTA_PARTAI
Q123873743,Q1257317,ANGGOTA_PARTAI
Q123886793,Q2669302,ANGGOTA_PARTAI
Q123894115,Q1186227,ANGGOTA_PARTAI
Q123879626,Q1511101,ANGGOTA_PARTAI
Q123869964,Q4262041,ANGGOTA_PARTAI
Q123710730,Q2915024,ANGGOTA_PARTAI
Q123873107,Q4207219,ANGGOTA_PARTAI
Q123879087,Q1511101,ANGGOTA_PARTAI
Q123713574,Q2434365,ANGGOTA_PARTAI
Q123876816,Q97016042,ANGGOTA_PARTAI
Q123875593,Q4207219,ANGGOTA_PARTAI
Q123714502,Q1186227,ANGGOTA_PARTAI
Q123897743,Q1511101,ANGGOTA_PARTAI
Q123893353,Q1257317,ANGGOTA_PARTAI
Q123710269,Q4261459,ANGGOTA_PARTAI
Q123896938,Q2434365,ANGGOTA_PARTAI
Q123886818,Q4261459,ANGGOTA_PARTAI
Q123711422,Q2434365,ANGGOTA_PARTAI
Q123867176,Q2434365,ANGGOTA_PARTAI
Q123883788,Q1511101,ANGGOTA_PARTAI
Q123887036,Q106255756,ANGGOTA_PARTAI
Q123870111,Q2434365,ANGGOTA_PARTAI
Q123712227,Q4203001,ANGGOTA_PARTAI
Q123896911,Q1511101,ANGGOTA_PARTAI
Q123888503,Q4261459,ANGGOTA_PARTAI
Q123868902,Q1511101,ANGGOTA_PARTAI
Q123889366,Q1511101,ANGGOTA_PARTAI
Q123888723,Q2434365,ANGGOTA_PARTAI
Q123867785,Q97016042,ANGGOTA_PARTAI
Q123881346,Q1536552,ANGGOTA_PARTAI
Q123889182,Q4261459,ANGGOTA_PARTAI
Q123877929,Q1186227,ANGGOTA_PARTAI
Q123880060,Q2434365,ANGGOTA_PARTAI
Q123881335,Q1186306,ANGGOTA_PARTAI
Q123882422,Q2434365,ANGGOTA_PARTAI
Q123889870,Q1536552,ANGGOTA_PARTAI
Q123884376,Q106255756,ANGGOTA_PARTAI
Q123716854,Q2669302,ANGGOTA_PARTAI
Q123877518,Q4262041,ANGGOTA_PARTAI
Q123868160,Q106255756,ANGGOTA_PARTAI
Q123893070,Q1511101,ANGGOTA_PARTAI
Q123710411,Q115754699,ANGGOTA_PARTAI
Q123868601,Q2669302,ANGGOTA_PARTAI
Q123879832,Q4262041,ANGGOTA_PARTAI
Q123712053,Q2434365,ANGGOTA_PARTAI
Q123880923,Q1257317,ANGGOTA_PARTAI
Q123880770,Q4207219,ANGGOTA_PARTAI
Q123882489,Q4207219,ANGGOTA_PARTAI
Q123712662,Q2915024,ANGGOTA_PARTAI
Q123867865,Q4261459,ANGGOTA_PARTAI
Q123710729,Q2915024,ANGGOTA_PARTAI
Q123711753,Q106255756,ANGGOTA_PARTAI
Q123711035,Q1257317,ANGGOTA_PARTAI
Q123895888,Q1186227,ANGGOTA_PARTAI
Q123711391,Q97016042,ANGGOTA_PARTAI
Q123710010,Q4261459,ANGGOTA_PARTAI
Q123894570,Q1257317,ANGGOTA_PARTAI
Q123716137,Q123553440,ANGGOTA_PARTAI
Q123884024,Q2915024,ANGGOTA_PARTAI
Q123884633,Q2669302,ANGGOTA_PARTAI
Q123884141,Q115754699,ANGGOTA_PARTAI
Q123882016,Q4261459,ANGGOTA_PARTAI
Q123878929,Q106255756,ANGGOTA_PARTAI
Q123883475,Q4261459,ANGGOTA_PARTAI
Q123888194,Q1511101,ANGGOTA_PARTAI
Q123872370,Q1257317,ANGGOTA_PARTAI
Q123883913,Q1257317,ANGGOTA_PARTAI
Q123884542,Q4207219,ANGGOTA_PARTAI
Q123884568,Q1511101,ANGGOTA_PARTAI
Q123714050,Q4203001,ANGGOTA_PARTAI
Q123884135,Q1511101,ANGGOTA_PARTAI
Q123713751,Q123553440,ANGGOTA_PARTAI
Q123714193,Q123553440,ANGGOTA_PARTAI
Q123865758,Q1257317,ANGGOTA_PARTAI
Q123884065,Q2669302,ANGGOTA_PARTAI
Q123882350,Q106255756,ANGGOTA_PARTAI
Q123874901,Q1257317,ANGGOTA_PARTAI
Q123887065,Q1536552,ANGGOTA_PARTAI
Q123882188,Q2669302,ANGGOTA_PARTAI
Q123883889,Q2915024,ANGGOTA_PARTAI
Q123873227,Q1511101,ANGGOTA_PARTAI
Q123882744,Q1257317,ANGGOTA_PARTAI
Q123881278,Q1257317,ANGGOTA_PARTAI
Q123879841,Q2434365,ANGGOTA_PARTAI
Q123894976,Q106255756,ANGGOTA_PARTAI
Q123711189,Q4203001,ANGGOTA_PARTAI
Q123882425,Q2434365,ANGGOTA_PARTAI
Q123887636,Q1536552,ANGGOTA_PARTAI
Q123882998,Q1257317,ANGGOTA_PARTAI
Q123881170,Q97016042,ANGGOTA_PARTAI
Q123711283,Q4261459,ANGGOTA_PARTAI
Q123884330,Q4262041,ANGGOTA_PARTAI
Q123888627,Q2915024,ANGGOTA_PARTAI
Q123888732,Q2915024,ANGGOTA_PARTAI
Q123888500,Q4261459,ANGGOTA_PARTAI
Q123888285,Q1186306,ANGGOTA_PARTAI
Q123887949,Q1511101,ANGGOTA_PARTAI
Q123889709,Q4207219,ANGGOTA_PARTAI
Q123892668,Q2434365,ANGGOTA_PARTAI
Q123713577,Q2915024,ANGGOTA_PARTAI
Q123867964,Q4261459,ANGGOTA_PARTAI
Q123893447,Q2434365,ANGGOTA_PARTAI
Q123713595,Q19752495,ANGGOTA_PARTAI
Q123878377,Q97016042,ANGGOTA_PARTAI
